plot_id,date_dir,trial_dir,date,sample_id,species,scan_level,plants_per_group,group_proportion,s_priority,trial,npts,nnd,ch_vol,npts_vol
R3C7,Sampling_10_05_2023,Pepper_Variety_Trial,10_05_2023,pv_R3C7_10_05_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,273658,0.00239201418090721,1.6275929526519632,168136.63364301733
R3C7,Sampling_10_20_2023,Pepper_Variety_Trial,10_20_2023,pv_R3C7_10_20_2023,pepper,plot,5,1.0,2,Pepper_Variety_Trial,222332,0.0024353052177979403,1.3938338540007826,159511.12061299896
R3C71,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R3C71_06_22_2023,pepper,plant,1,1.0,2,Pepper_Variety_Trial,337183,0.0006331620805813205,0.10617387993189877,3175762.25165995
R3C72,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R3C72_06_22_2023,pepper,plant,1,1.0,2,Pepper_Variety_Trial,340777,0.0005652654967690639,0.0968859191572923,3517301.615797808
R3C73,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R3C73_06_22_2023,pepper,plant,1,1.0,2,Pepper_Variety_Trial,332421,0.0006847745595042475,0.09719478765236997,3420152.54139911
R3C74,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R3C74_06_22_2023,pepper,plant,1,1.0,2,Pepper_Variety_Trial,346613,0.0006274824399536723,0.09194163181700996,3769924.3873532573
R3C75,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R3C75_06_22_2023,pepper,plant,1,1.0,2,Pepper_Variety_Trial,350242,0.0005882546272957637,0.08285264525345623,4227288.08390568
R4C4,Sampling_07_04_2023,Pepper_Variety_Trial,07_04_2023,pv_R4C4_07_04_2023,pepper,plot,5,1.0,2,Pepper_Variety_Trial,208746,0.002417053920461365,0.6695199538049623,311784.58358660026
R4C4,Sampling_07_21_2023,Pepper_Variety_Trial,07_21_2023,pv_R4C4_07_21_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,245113,0.002479701450952707,0.992383674872785,246994.18804065007
R4C4,Sampling_08_12_2023,Pepper_Variety_Trial,08_12_2023,pv_R4C4_08_12_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,250779,0.0025056265511935695,1.19158273544925,210458.7390698065
R4C4,Sampling_08_26_2023,Pepper_Variety_Trial,08_26_2023,pv_R4C4_08_26_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,244311,0.002307567960096944,1.2398540573236596,197048.1917261843
R4C4,Sampling_09_08_2023,Pepper_Variety_Trial,09_08_2023,pv_R4C4_09_08_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,173515,0.0032009073603419865,1.3934628409140177,124520.72269554446
R4C4,Sampling_09_21_2023,Pepper_Variety_Trial,09_21_2023,pv_R4C4_09_21_2023,pepper,plot,5,1.0,1,Pepper_Variety_Trial,282989,0.0023567098138305665,1.413029362582927,200271.13908143723
R4C4,Sampling_10_05_2023,Pepper_Variety_Trial,10_05_2023,pv_R4C4_10_05_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,278581,0.002418046058491423,1.4792499601527633,188325.84587072136
R4C4,Sampling_10_20_2023,Pepper_Variety_Trial,10_20_2023,pv_R4C4_10_20_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,234700,0.0024494748398782283,1.4106199772455577,166380.74306751715
R4C41,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R4C41_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,295095,0.0004875206237057759,0.055816431387858786,5286884.035087008
R4C42,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R4C42_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,270340,0.0004453441980212905,0.05083024217860484,5318487.349521028
R4C43,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R4C43_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,327031,0.00035524621405088637,0.03919987902809895,8342653.296597682
R4C44,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R4C44_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,310609,0.0004339894554590097,0.05317346712097512,5841428.381815549
R4C45,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R4C45_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,392006,0.0003667559668619113,0.057397425756263255,6829679.116005024
R4C7,Sampling_07_04_2023,Pepper_Variety_Trial,07_04_2023,pv_R4C7_07_04_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,243686,0.0024885766855051554,0.7677219725159209,317414.38792146393
R4C7,Sampling_07_21_2023,Pepper_Variety_Trial,07_21_2023,pv_R4C7_07_21_2023,pepper,plot,5,1.0,2,Pepper_Variety_Trial,168801,0.0033504225634131937,1.286626620431195,131196.57041094697
R4C7,Sampling_08_12_2023,Pepper_Variety_Trial,08_12_2023,pv_R4C7_08_12_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,171696,0.0034182682780397183,1.3736227628338937,124995.01656901593
R4C7,Sampling_08_26_2023,Pepper_Variety_Trial,08_26_2023,pv_R4C7_08_26_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,304298,0.0024245204602709723,1.556313458430698,195524.8785850876
R4C7,Sampling_09_08_2023,Pepper_Variety_Trial,09_08_2023,pv_R4C7_09_08_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,276404,0.002368224965303785,1.3918701293763225,198584.61947441372
R4C7,Sampling_09_21_2023,Pepper_Variety_Trial,09_21_2023,pv_R4C7_09_21_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,293216,0.0023584172541875276,1.6710604854035447,175467.01783759263
R4C7,Sampling_10_05_2023,Pepper_Variety_Trial,10_05_2023,pv_R4C7_10_05_2023,pepper,plot,5,1.0,1,Pepper_Variety_Trial,268523,0.002391473138274135,1.355690850431819,198070.9686979662
R4C7,Sampling_10_20_2023,Pepper_Variety_Trial,10_20_2023,pv_R4C7_10_20_2023,pepper,plot,5,1.0,4,Pepper_Variety_Trial,238543,0.0024735429274481283,1.3415843613801732,177806.9325097049
R4C71,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R4C71_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,266961,0.0005434918422015258,0.05835928050447022,4574439.535448886
R4C72,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R4C72_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,358812,0.00047583374332431475,0.06436932058067041,5574270.425152637
R4C73,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R4C73_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,354301,0.0005496079295807337,0.07827669464215992,4526264.1916560065
R4C74,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R4C74_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,307287,0.0005771838551173116,0.0828467455151717,3709101.644116203
R4C75,Sampling_06_22_2023,Pepper_Variety_Trial,06_22_2023,pv_R4C75_06_22_2023,pepper,plant,1,1.0,4,Pepper_Variety_Trial,330156,0.0005438955812893248,0.07031048276160018,4695686.717433741
Red_Deuce,Sampling_Day_Zero,Transplant-Age_Plants,Day_Zero,ta_Red_Deuce_Day_Zero,tomato,plant,1,1.0,4,Transplant-Age_Plants,96556,0.0002224046404903511,0.005483224121941081,17609347.685357578
Sugar_Baby,Sampling_Day_Zero,Transplant-Age_Plants,Day_Zero,ta_Sugar_Baby_Day_Zero,watermelon,plant,1,1.0,4,Transplant-Age_Plants,59707,0.0003134881445327015,0.006883391330625428,8674067.350254077
